user_id	user_ground_truths	user_top_k_prediction
29360	[7592, 26735, 17970, 17968, 27938, 12241, 36244, 17811, 28926, 7679, 28925, 19165, 17767, 3158, 7675, 17919, 3164, 7667, 7576, 3155, 7672, 26734, 12244, 29953, 11835, 7652, 7716, 7734, 13356, 16181, 7674, 12249, 34270, 29947, 19163, 18772, 19211, 1811, 1023, 12519, 19240, 27147, 37865, 21687, 12495, 16065, 13298, 13299, 16063, 13274, 13273, 1022, 15098, 33024, 9998, 19353, 19354, 23317, 15147, 18044, 18043, 13282, 33343, 13283, 32814, 9999, 15715, 30618, 12525, 17211, 12524, 22091, 18130, 9995, 22092, 9994, 18128, 21689, 23130, 5272, 5271, 10321, 5273, 39779, 27151, 39780, 5274, 5275, 5277, 18508, 5276, 5278, 2656, 3569, 14825, 3581, 3572, 23126, 5282, 5283, 16051, 31366, 32031, 32448, 3574, 32030, 280, 21679, 23427, 5279, 19047, 19046, 10006, 5280, 3579, 27150, 11719, 27149, 3578, 3577, 12523, 23425, 9990, 16054, 5288, 5287, 1015, 35840, 18506, 555, 9438, 2650, 2651, 11721, 30576, 11720, 2652, 2654, 16045, 2655, 16046, 2653, 16055, 16056, 6984, 9991, 36097, 39829, 9469, 14418, 32750, 1017, 3563, 15162, 12506, 1021, 17072, 7336, 38320, 6986, 7338, 32449, 31977, 3534, 9997, 11725, 36102, 33364, 16062, 23318, 22094, 1020, 9996, 36461, 1019, 9436, 31756, 23419, 11613, 1018, 18510, 23426, 12497, 12496, 5286, 5285, 18129, 23424, 35296, 19765, 38643, 19764, 34798, 9435, 10007, 30917, 17503, 20633, 15165, 37435, 19456, 36805, 11624, 30623, 21690, 30362, 18131, 20200, 36116, 31738, 15144, 17210, 1014, 36101, 21671, 14824, 14430, 22090, 21688, 16990, 13463, 32176, 8830, 1537, 19481, 4994, 13035, 19286, 21561, 17201, 1281, 18141, 5370, 1498, 12475, 5203, 32598, 34117, 8410, 12476, 5206, 19227, 35958, 17171, 3800, 17139, 32047, 5174, 8402, 34989, 28622, 5175, 5176, 5178, 12952, 8463, 18118, 5177, 4342, 12624, 1680, 1687, 8555, 1277, 8563, 17175, 28896, 30520, 20464, 14327, 253, 23287, 8503, 32457, 17150, 5687, 14911, 31666, 8027, 8499, 19418, 2649, 5946, 17155, 14316, 8429, 37312, 17299, 14806, 39791, 8479, 37722, 17214, 17146, 5685, 17359, 14803, 12657, 2932, 1487, 1463, 17216, 35698, 1530, 27186, 8571, 5180, 13277, 34616, 5181, 7117, 276, 19687, 37605, 14833, 7118, 1310, 1490, 17132, 1315, 17203, 38422, 17158, 3410, 8494, 32151, 8426, 30831, 18208, 27181, 17160, 1314, 1284, 1492, 13362, 1500, 17278, 17393, 5367, 27620, 31869, 22858, 28584, 8388, 8551, 20376, 3171, 1546, 3583, 8452, 8459, 36663, 17172, 15531, 6081, 1683, 6082, 14329, 36662, 17377, 13480, 17358, 14832, 8435, 12622, 5171, 20978, 17356, 5131, 17355, 15059, 39427, 24591, 28988, 7116, 12529, 23850, 17353, 5948, 17095, 1488, 8444, 35046, 1268, 17133, 14342, 5141, 12621, 14805, 1504, 5432, 17301, 17173, 8390, 1282, 19939, 26582, 1278, 1503, 17366, 38870, 1515, 37623, 1517, 37500, 1519, 39822, 1516, 30131, 29925, 32014, 20995, 1520, 37360, 28570, 21680, 9125, 12490, 39819, 12489, 13479, 1522, 12488, 30133, 1514, 30134, 1513, 32810, 30095, 17123, 28596, 8385, 1523, 8384, 1525, 8832, 9467, 8386, 14613, 258, 21245, 1524, 257, 17091, 17090, 17088, 1527, 18889, 17089, 17084, 11837, 1528, 17296, 3801, 5182, 17083, 14831, 37315, 36025, 27424, 37316, 5183, 13504, 26007, 17215, 13505, 39320, 1508, 1506, 3803, 1279, 20980, 8978, 17735, 6733, 17073, 5691, 21002, 8404, 4362, 1511, 1509, 5185, 8831, 12397, 10953, 12618, 5187, 28693, 12498, 1502, 28084, 27382, 12627, 17079, 5201, 17302, 17149, 5199, 27366, 16955, 13509, 2647, 13510, 12620, 12643, 37574, 37575, 12642, 27404, 37577, 30132, 19691, 5198, 17110, 5188, 12493, 12486, 12487, 12491, 6085, 20996, 1521, 38507, 39319, 12492, 39886, 35909, 11838, 13386, 13513, 13515, 7120, 13493, 1526, 17087, 2648, 256, 13491, 5186, 17390, 17081, 17391, 13512]	[1500, 1509, 5430, 1023, 7120, 1493, 1513, 1502, 722, 1017, 1504, 258, 1537, 256, 257, 5174, 3581, 1526, 3800, 1277, 1021, 4994, 1463, 1515, 3810, 1508, 3572, 5198, 1546, 1492, 2656, 11719, 1022, 1503, 5195, 1314, 6081, 276, 12525, 255, 24591, 1014, 5131, 1020, 6984, 4995, 3569, 12627, 5172, 1015, 8385, 1284, 5271, 5279, 13277, 1010, 13299, 3577, 5273, 8388, 12329, 10953, 280, 13512, 12476, 11837, 12489, 15144, 1019, 1683, 13035, 21841, 5274, 6733, 5287, 17079, 1527, 16050, 5278, 12523, 13273, 1496, 5370, 5685, 12624, 5429, 5272, 5177, 5275, 20615, 5277, 17214, 23126, 8503, 17216, 1506, 5276, 250, 3409, 17391]
29361	[3577, 19765, 1023, 2971, 559, 10797, 2299, 20103, 40972, 40082, 16986, 12305]	[559, 1023, 718, 1021, 16986, 2971, 2299, 3581, 40972, 19765, 3577, 4519, 3092, 12305, 20103, 10797, 1017, 5423, 797, 40082, 296, 14235, 11719, 192, 8299, 5287, 1022, 3268, 3087, 3572, 4629, 3071, 194, 2656, 8802, 5452, 34245, 19360, 4622, 19384, 1020, 3082, 13915, 280, 1025, 15901, 16050, 2315, 1552, 1609, 4646, 4625, 2327, 31878, 1611, 4565, 3078, 4841, 5284, 2252, 12519, 2067, 15991, 203, 5279, 3133, 7385, 5271, 23734, 529, 9907, 2071, 6624, 15147, 1617, 1594, 5275, 12523, 1620, 722, 23126, 9850, 2347, 5273, 13299, 15894, 176, 2472, 2337, 3105, 6022, 17050, 1264, 307, 6984, 3569, 330, 2460, 16984, 3261]
29362	[32115, 3604, 10627, 15776, 29352, 23237, 10662, 11672, 31991, 8116, 15860, 8912, 3598, 10631, 33481, 26223, 22241, 31806, 13031, 31992, 16696, 25, 43]	[11, 10626, 31, 18, 13031, 8931, 8906, 8912, 10624, 8118, 3598, 11672, 22241, 10627, 8117, 48, 25663, 8013, 8132, 3601, 3591, 8913, 22, 10649, 3604, 10623, 10656, 4684, 8133, 8936, 29352, 13, 17644, 4682, 10625, 43, 10647, 36, 13045, 17628, 4681, 8135, 31991, 8940, 25, 10628, 32115, 23150, 8136, 15770, 20951, 10650, 16694, 8116, 8900, 15776, 50, 32, 11669, 30128, 31806, 23237, 10645, 37, 29619, 26223, 10660, 13017, 10633, 8150, 10662, 8937, 8003, 31992, 4685, 35, 21480, 4687, 32114, 10631, 15848, 7998, 23152, 10652, 8119, 25650, 33, 17643, 17627, 32113, 15802, 20123, 15860, 3600, 10635, 9, 16696, 8131, 17, 10655]
29363	[37813, 832, 9205, 5521, 29401, 33912, 35885, 822, 12811, 12805, 9306, 2005]	[837, 822, 9306, 832, 9205, 1627, 33399, 835, 1628, 2001, 827, 1355, 2025, 828, 2022, 829, 2011, 1354, 37813, 9228, 15338, 7209, 2005, 12805, 29401, 12810, 6055, 9213, 5521, 2024, 2007, 5523, 9206, 5520, 1356, 12811, 8962, 33912, 8367, 18050, 20663, 2018, 35885, 10449, 5519, 8968, 2016, 824, 2014, 29396, 2006, 34048, 9308, 15337, 9223, 20656, 6056, 5510, 12801, 2353, 5515, 18630, 830, 9227, 37457, 12462, 9226, 30117, 12798, 29407, 826, 28398, 5518, 2026, 33930, 16921, 28399, 8366, 33933, 5512, 16920, 8966, 31513, 12815, 30148, 19791, 12797, 20659, 20661, 9310, 18334, 9219, 17040, 2015, 33923, 9233, 20640, 2533, 19790, 20642]
29364	[17115, 7120, 31666, 17373, 8026, 12625, 6079, 1274, 39163, 12632, 1488, 17103, 30862, 5168, 23044, 15531, 7335]	[1500, 722, 1463, 1537, 3810, 5168, 1683, 5430, 3800, 1685, 1509, 13664, 7120, 6079, 251, 1268, 3409, 17391, 1546, 17115, 12632, 6081, 1504, 5198, 5172, 30862, 1513, 1284, 1488, 4994, 8543, 5174, 12627, 17373, 1487, 5429, 8546, 5685, 13496, 1274, 24591, 258, 5195, 12626, 15064, 13047, 17103, 4995, 21563, 1314, 14802, 8394, 7335, 31666, 23044, 3326, 256, 12625, 39163, 6077, 13465, 17214, 257, 12655, 8393, 1492, 14318, 8411, 38877, 13386, 13491, 35454, 2932, 4361, 15531, 17113, 5138, 1526, 1515, 2933, 20980, 14911, 17155, 1493, 5372, 17079, 1684, 14326, 34676, 1502, 8028, 17101, 32457, 8026, 36781, 8388, 5202, 24934, 14323, 8444]
29365	[20025, 22336, 7398, 35001, 35006, 35008, 34472, 34998, 309, 35000, 38562, 14253, 30722, 29378, 34643, 3059, 14815, 31582, 31017, 33377, 2292]	[309, 35001, 35008, 38562, 14815, 35006, 33377, 34998, 35000, 3059, 35002, 6929, 20025, 39372, 7350, 30722, 29378, 20036, 558, 35004, 22336, 2292, 34472, 14253, 6372, 2345, 31582, 2510, 30762, 31017, 20026, 2264, 8612, 22705, 21016, 6928, 2526, 7398, 34643, 25937, 448, 2417, 8593, 478, 6930, 5682, 29375, 2308, 27814, 4998, 11174, 28953, 11355, 36625, 11365, 334, 13834, 529, 31014, 40763, 31025, 34995, 9615, 8587, 4519, 1553, 25843, 31581, 7378, 17903, 9650, 20039, 9491, 6624, 8622, 11374, 6932, 2249, 34996, 20248, 8802, 440, 12184, 5775, 2242, 8828, 17017, 2302, 30763, 2300, 623, 3097, 36454, 2262, 7380, 30767, 197, 11360, 10410, 28947]
29366	[7468, 17946, 9656, 13555, 17972, 12034, 17985, 3192]	[3192, 6922, 4702, 12034, 4891, 7468, 4735, 13248, 11860, 12103, 7461, 9656, 3606, 17972, 17946, 17985, 6923, 32540, 12022, 13555, 14740, 12025, 16952, 34005, 11840, 6921, 12024, 7848, 12056, 37324, 23140, 16960, 4895, 17961, 14735, 16809, 22229, 23142, 7469, 16975, 16932, 4894, 23248, 16964, 12050, 12077, 23846, 12035, 18038, 13552, 18568, 37243, 19642, 11839, 28615, 16961, 18040, 39448, 14998, 29890, 12033, 20143, 12068, 22226, 16933, 28610, 17955, 17977, 21269, 12027, 21840, 7620, 28614, 20142, 12026, 17951, 16930, 12043, 35045, 17983, 14995, 15458, 18556, 7625, 17975, 15456, 17947, 32806, 12045, 22230, 28971, 30849, 15931, 12101, 22712, 17957, 12021, 11861, 17984, 2053]
29367	[10449, 35696, 15561, 1538, 837, 20659, 20660, 33918, 7909, 9235]	[837, 33399, 28398, 20659, 33918, 10449, 51, 1538, 9228, 7909, 5523, 20660, 9235, 9226, 16400, 35696, 18050, 33933, 15561, 9227, 20642, 29394, 29396, 29407, 20641, 33932, 30148, 5510, 20640, 7209, 20656, 1609, 20663, 30328, 5515, 20655, 20661, 33923, 5520, 9197, 20161, 34893, 33930, 27799, 33909, 2018, 33922, 15337, 33914, 20159, 28456, 40563, 36022, 34104, 28457, 33895, 33924, 33931, 20639, 15753, 33910, 9306, 829, 38880, 30331, 33887, 35433, 20158, 33897, 33900, 36007, 33560, 33915, 1996, 9233, 33913, 2019, 722, 2220, 34919, 2011, 5593, 33920, 35129, 9219, 33916, 16398, 20638, 832, 30329, 20668, 18770, 35465, 29403, 13289, 39746, 13172, 6747, 34064, 1546]
29368	[12024, 3192, 30527, 7461, 5582, 6920, 2221, 1352, 37974, 2222, 39525, 6719, 3664, 1292, 9708, 9697, 32450, 9049, 28035, 3711, 3648, 1131, 6172, 6171, 6175, 6182, 6176, 6170, 6174, 6173, 6178, 6184, 3655, 1127, 6180, 6179, 6181, 6177, 6729, 39634]	[1128, 6184, 1127, 3655, 6170, 6179, 6181, 6178, 1352, 6171, 6172, 6180, 6173, 6182, 6177, 6175, 3648, 6174, 6176, 3192, 3711, 6729, 160, 39627, 381, 5582, 3637, 39623, 39624, 39621, 7461, 1292, 1129, 6731, 39628, 2222, 3647, 40041, 2221, 128, 6719, 9697, 1131, 39625, 9049, 6730, 456, 1130, 32450, 39631, 9708, 3658, 39634, 38536, 24791, 5147, 6922, 3649, 40863, 12024, 13248, 4702, 6727, 3635, 6722, 1665, 129, 3487, 30527, 28035, 11840, 6920, 3662, 16110, 37974, 14266, 6904, 3713, 3664, 40880, 6921, 8952, 39633, 4735, 16111, 3665, 13523, 3644, 6724, 1236, 1212, 1126, 1638, 21432, 39525, 2364, 9681, 39632, 39635, 39636]
29369	[11255, 10102, 10547, 11296, 17107, 7120, 12624, 256, 257, 1526, 258, 1513]	[1513, 7120, 258, 257, 1526, 256, 1500, 10787, 10547, 2203, 10102, 11255, 1537, 10843, 17107, 12624, 1509, 1527, 3810, 11296, 1502, 5536, 8385, 1508, 1515, 10215, 5560, 12627, 9986, 2647, 18889, 9985, 5532, 1463, 13512, 10554, 10947, 12491, 10559, 2648, 10725, 5470, 5131, 5541, 9978, 12488, 1511, 13277, 9984, 10707, 5430, 5534, 5174, 1504, 10563, 10711, 5558, 24591, 1277, 11293, 6753, 11435, 13506, 8832, 10789, 5199, 3800, 10140, 10837, 5447, 5685, 10722, 1493, 5184, 10788, 10557, 13504, 10833, 269, 11268, 10938, 1807, 17093, 10209, 11390, 10757, 266, 11230, 10925, 1524, 32599, 10582, 10569, 17079, 1549, 21846, 10223, 17084, 10584, 10549]
29370	[29262, 30952, 31487, 21569, 15614, 30391, 32762, 7316, 3063, 29670, 36409, 30397, 33213, 7423]	[242, 247, 5438, 4246, 4319, 4244, 31487, 2543, 23087, 24361, 275, 15614, 30397, 4283, 3063, 4272, 266, 4302, 29258, 1546, 32762, 30952, 7423, 21569, 33213, 248, 7305, 2220, 7776, 4303, 18708, 3064, 9571, 4294, 7309, 4318, 29262, 269, 13880, 31435, 29670, 7427, 7306, 15617, 16542, 4253, 10814, 7318, 4281, 4309, 4332, 5439, 12963, 7316, 34140, 36409, 4275, 18025, 29663, 7335, 12435, 4315, 18032, 4337, 23632, 243, 4297, 12950, 7420, 13881, 29255, 4330, 274, 4273, 4327, 30391, 18884, 3065, 16441, 18879, 15618, 26197, 4252, 4284, 7926, 5339, 7317, 5340, 262, 29257, 7435, 11637, 4306, 28576, 4255, 7325, 246, 4280, 9576, 7310]
29371	[8620, 10388, 2473, 5639, 1553, 369, 1445, 3105, 2309, 4657, 6609, 13915, 22282, 40980]	[192, 559, 369, 529, 4519, 176, 3105, 194, 198, 205, 2252, 4623, 619, 203, 545, 2473, 2315, 10388, 805, 3096, 3092, 2324, 3070, 410, 4657, 8620, 2141, 2309, 13915, 4646, 1553, 546, 187, 293, 6609, 1445, 406, 4622, 2474, 208, 5639, 296, 1571, 206, 7353, 3071, 22282, 2067, 761, 6204, 5423, 2310, 40980, 5635, 2362, 6589, 204, 2465, 553, 3107, 397, 4577, 307, 9822, 1209, 2097, 1207, 5421, 1436, 17007, 2263, 3022, 1831, 3044, 6647, 16996, 305, 5379, 1601, 309, 4656, 4574, 7367, 8610, 557, 2460, 623, 310, 372, 6599, 1594, 189, 1437, 2299, 6824, 550, 1441, 2071, 1421, 3051]
29372	[25059, 26713, 38965, 35478, 28589, 26376, 24071, 23543]	[21536, 17406, 38965, 23543, 22719, 17405, 22387, 28589, 26376, 12190, 23505, 22553, 12186, 21154, 21859, 26713, 22364, 22562, 24071, 35478, 22831, 22404, 21858, 22454, 25116, 23717, 21914, 22578, 25059, 21856, 22919, 21145, 22522, 22464, 22405, 23234, 22459, 22635, 22669, 25751, 23665, 25700, 22959, 26441, 23214, 22585, 22413, 22990, 21948, 22365, 22432, 26149, 25738, 23232, 22918, 24712, 27041, 22839, 24070, 22403, 24430, 22433, 22878, 26078, 26378, 24078, 22603, 24318, 21181, 23293, 26621, 22826, 22524, 24042, 8846, 22652, 23542, 26492, 22921, 23397, 22623, 24497, 25039, 21128, 22830, 22618, 28323, 21172, 22406, 22278, 22989, 24746, 21905, 26702, 21913, 22438, 22667, 29197, 25723, 22369]
29373	[12423, 40684, 1183, 7084, 1174, 12130, 34999, 38562, 778, 3133, 3420, 19357, 40934, 2359, 1321, 129]	[176, 559, 805, 192, 160, 309, 307, 35008, 128, 198, 305, 34999, 38562, 325, 3133, 802, 1321, 306, 35001, 3420, 2359, 7084, 2136, 1288, 129, 19357, 187, 12130, 34998, 529, 1183, 1428, 3092, 14235, 12423, 40934, 40684, 2526, 205, 194, 1644, 197, 3071, 549, 546, 372, 2141, 35006, 778, 370, 4519, 1174, 208, 18641, 2241, 9822, 1292, 8884, 293, 14138, 199, 2362, 302, 2540, 2310, 558, 301, 2252, 3715, 4610, 4657, 5631, 35000, 797, 1571, 440, 189, 718, 2971, 12182, 1473, 14943, 2319, 369, 3421, 553, 2464, 7347, 2427, 4598, 2478, 2474, 15379, 4628, 1421, 310, 2116, 1831, 6589, 204]
29374	[27453, 36130, 37335, 17168, 7457, 4220, 5603, 7643, 14041, 26579, 37334, 8542, 40259, 35083, 7648, 36106, 26945, 37164, 37800, 4906, 21965, 38729, 3231, 25847, 25504, 5601, 4755, 39880, 4545, 25359, 28989, 31722, 4884, 13678, 27463, 37092, 31789, 16636, 2373, 7831, 28488, 30968, 36737, 27459, 38731, 3607, 40738, 40580, 32951, 16336, 19649, 7989, 25806, 11846, 34789, 37091, 40774, 13558, 37243, 11840, 32806, 37717, 35427, 13250, 30827, 16331, 31429, 4735, 13248, 40894, 12073, 28610, 4702, 16964, 12022]	[2337, 3607, 14637, 4735, 3617, 3192, 4702, 25847, 13248, 4785, 12031, 3606, 7649, 4905, 2334, 11795, 4910, 4220, 4242, 30359, 5607, 8537, 11846, 4891, 4858, 4888, 32949, 6922, 7859, 4740, 3616, 4545, 2373, 15235, 12916, 28488, 158, 19649, 9964, 40580, 4755, 40738, 28989, 3611, 15111, 5601, 7994, 16636, 11840, 19309, 4764, 16425, 3610, 7643, 14037, 31789, 18311, 7831, 37335, 11860, 19303, 37164, 38729, 4818, 26579, 8542, 14041, 5604, 12103, 4908, 7457, 12022, 12415, 28610, 13222, 4793, 16964, 13678, 27459, 7612, 32951, 5589, 13250, 13677, 31722, 32674, 8532, 12960, 31720, 3609, 12466, 37800, 4813, 13987, 14018, 36737, 3231, 6744, 4890, 27463]
29375	[25579, 23028, 23872, 21933, 21536, 22382, 24126, 40786]	[21536, 24126, 23872, 21933, 22562, 23028, 23310, 22382, 40786, 21913, 21909, 21696, 23308, 22929, 22644, 23027, 25579, 23212, 23214, 21695, 21912, 22883, 25309, 22884, 22446, 22882, 22524, 23225, 22491, 24180, 12190, 25578, 28297, 24959, 23915, 24306, 29035, 24224, 24670, 24206, 22879, 24311, 24616, 22387, 23154, 24209, 22530, 21904, 21923, 24260, 24207, 24156, 22667, 23005, 22630, 10883, 24512, 23026, 26453, 23890, 22436, 24560, 26450, 25071, 24049, 22509, 21126, 21516, 26703, 22919, 29494, 24663, 39378, 22278, 22880, 22928, 10879, 32756, 29551, 22885, 29499, 22913, 25338, 24230, 34077, 38388, 22874, 39765, 23851, 24580, 22566, 22370, 22886, 26460, 24125, 24295, 22593, 25679, 29505, 31541]
29376	[49, 15817, 13854, 13734, 8931, 15841, 15839, 8132]	[8133, 3591, 8931, 13, 3601, 11, 48, 31, 4684, 49, 3604, 8906, 20951, 8941, 8132, 8013, 18, 15841, 16689, 22, 4685, 50, 13734, 16, 15814, 17643, 13854, 30128, 15839, 15817, 16695, 8115, 3598, 16706, 4687, 3605, 8912, 13045, 17628, 11669, 17644, 16694, 13741, 8918, 18818, 9422, 4682, 36, 13018, 7998, 4680, 8134, 15452, 8900, 13033, 13735, 10649, 10626, 15820, 15837, 15444, 10644, 15, 18056, 15843, 11672, 15770, 18961, 29621, 36632, 8135, 37, 25, 10633, 29207, 9, 15844, 10660, 10656, 15355, 15835, 15777, 26101, 13021, 29210, 4696, 22245, 12402, 25650, 4686, 15818, 43, 19761, 18205, 13031, 8004, 12404, 8924, 10647, 18206]
29377	[8144, 1023, 38957, 22090, 14318, 11633, 722, 13664, 2097, 35008, 309, 559, 2525, 1939, 28979, 14025, 991, 3352, 2365, 12948, 14797, 4858, 36247, 2337, 7457]	[2337, 2525, 1023, 722, 1537, 559, 718, 1685, 35008, 7457, 991, 1962, 13664, 4858, 6664, 2365, 1538, 35001, 38957, 1939, 11633, 821, 628, 28979, 35006, 4545, 3814, 12948, 14797, 8252, 14318, 36247, 160, 14025, 309, 1897, 838, 8144, 192, 1021, 10607, 3121, 3352, 2097, 8544, 870, 1831, 1504, 8537, 1965, 1933, 2334, 978, 283, 21242, 3196, 2373, 19653, 12031, 38562, 2396, 2375, 22090, 3131, 1755, 529, 3079, 35000, 3946, 1165, 2374, 12519, 2924, 5140, 4908, 4214, 1960, 28982, 697, 5138, 5430, 1925, 35004, 714, 8542, 2492, 8273, 205, 38421, 15739, 643, 5161, 650, 11795, 1818, 3857, 3325, 805, 1551, 4111]
29378	[38666, 29827, 31957, 22499, 25347, 26354, 21695, 23503, 26674, 22460, 21536, 38661, 29530, 31940, 24553, 40368, 22632, 24677, 22466, 40747]	[21536, 21913, 22903, 21695, 27022, 38666, 40368, 32298, 29530, 21128, 22366, 22902, 22387, 22919, 25347, 21933, 24553, 22632, 21909, 23699, 22831, 21917, 24677, 24185, 24430, 31957, 23214, 21126, 40747, 22562, 33826, 31940, 32302, 22466, 22369, 29827, 26354, 23517, 22419, 22460, 22547, 22839, 38661, 26148, 25240, 17405, 22578, 26484, 29551, 24070, 22438, 22397, 22361, 24186, 22430, 22499, 21934, 22879, 22667, 21516, 23196, 22376, 22623, 29520, 23503, 40744, 21926, 22921, 35893, 22530, 22364, 25076, 22524, 24580, 27625, 24213, 22916, 23154, 24305, 29527, 24658, 21535, 21918, 31700, 22553, 24520, 10879, 33581, 22662, 27096, 23712, 33431, 22962, 22671, 22958, 24281, 24243, 26332, 23234, 32755]
29379	[27672, 37827, 29476, 32964, 37993, 34313, 27009, 36295]	[30670, 29476, 26979, 27665, 26984, 29472, 27678, 27681, 26974, 26980, 32964, 29475, 30666, 27007, 34320, 27009, 37827, 37993, 29477, 38461, 27677, 27013, 29461, 26985, 35164, 26997, 38497, 26971, 29483, 36286, 27002, 29463, 36295, 34313, 35779, 40574, 36284, 29465, 27615, 26973, 26972, 27682, 26977, 35163, 40745, 26992, 29485, 29479, 29486, 27666, 36335, 29481, 27006, 29452, 39084, 27616, 39086, 27672, 27611, 36340, 37990, 36332, 29474, 27610, 22796, 27014, 26994, 27669, 37826, 40157, 29478, 29484, 37112, 26982, 29491, 39181, 27663, 36287, 27619, 36298, 29487, 40092, 27671, 34315, 29455, 29453, 27010, 38495, 37992, 26970, 31740, 37114, 29456, 29460, 40103, 29488, 27664, 27683, 35773, 37210]
29380	[8273, 18957, 4194, 23656, 13722, 23655, 4197, 4196]	[4198, 12340, 4194, 13722, 4200, 28601, 26887, 18957, 23656, 13263, 23655, 26592, 4197, 26594, 26589, 21262, 26596, 36933, 19379, 26590, 26884, 8273, 13034, 36797, 13267, 4196, 8906, 13269, 35805, 36928, 36563, 35800, 34702, 34703, 36932, 27087, 35796, 32388, 13265, 36930, 32387, 26597, 3591, 26588, 35799, 35803, 37935, 26883, 13268, 36004, 35797, 13262, 39539, 13264, 13270, 26600, 39902, 36927, 32991, 35798, 35795, 26599, 15741, 18702, 9914, 26885, 37272, 26886, 36524, 35806, 34377, 35801, 16145, 35802, 26591, 35910, 26586, 26587, 28708, 136, 22, 38550, 36003, 3601, 4202, 26595, 20998, 31537, 18947, 26731, 37936, 37615, 48, 36929, 26313, 26593, 13348, 7998, 39843, 36]
29381	[38940, 40655, 28295, 21122, 20717, 35193, 40765, 23297, 21536]	[8849, 21536, 24049, 28295, 21520, 38940, 40655, 23154, 21122, 35193, 20717, 21178, 40765, 25582, 21590, 23297, 21860, 36872, 20725, 23108, 22370, 29541, 28875, 21158, 31796, 12190, 31798, 23310, 23112, 39537, 40027, 34723, 21556, 24989, 20683, 21635, 24129, 21347, 20728, 26458, 22217, 22739, 21176, 22131, 9603, 22194, 21115, 27106, 28047, 22722, 37253, 29306, 20754, 22929, 25684, 22172, 17484, 26048, 22566, 32480, 31062, 21174, 30673, 29748, 24048, 24487, 24101, 20681, 22562, 21596, 39786, 29302, 21342, 21856, 24505, 20727, 37685, 21933, 28526, 25003, 22928, 24050, 21149, 29754, 27308, 26049, 39378, 25639, 25578, 33561, 26645, 27886, 22930, 23884, 26446, 21116, 21620, 38941, 22717, 23360]
29382	[28804, 39243, 28997, 23297, 27324, 31700, 22919, 33581]	[23297, 21536, 22919, 28804, 39243, 23697, 27324, 31700, 33581, 26446, 21520, 28809, 28997, 32245, 23350, 38405, 22562, 17406, 40898, 22365, 22438, 9602, 22623, 23214, 22572, 26415, 22839, 22669, 22649, 22524, 9593, 23108, 23517, 28812, 40108, 29012, 24427, 24915, 9595, 27256, 23894, 29841, 25241, 30631, 23182, 39092, 22879, 21933, 33389, 22435, 27243, 23916, 25027, 24907, 22831, 27274, 22364, 27242, 23348, 40953, 40899, 23234, 38774, 22369, 27252, 17405, 23542, 26126, 25247, 26844, 28685, 9597, 21165, 25116, 12186, 40937, 40896, 27275, 30629, 33382, 9588, 22835, 9594, 22834, 33381, 21164, 39261, 26445, 22875, 30628, 25017, 32721, 21913, 26492, 21126, 30192, 23728, 29782, 25039, 37957]
29383	[26475, 22538, 35393, 26720, 37139, 22644, 27957, 35409, 24616, 23872, 39765, 21536, 40514, 31062, 21933, 22530, 21909, 40748, 21912, 22509, 21696, 22884, 22885, 26460, 22888, 27205, 23889, 26669]	[21536, 22644, 12190, 21933, 21913, 21696, 21912, 21909, 25309, 22562, 22882, 23028, 23225, 22524, 23310, 22884, 22387, 23915, 22883, 22630, 23308, 23872, 23214, 22509, 26451, 22929, 22885, 24126, 24306, 29035, 22919, 22880, 37139, 24616, 21901, 24180, 26460, 34077, 23185, 21695, 24462, 26720, 22669, 24959, 22397, 24311, 29499, 23889, 22649, 26453, 22521, 17406, 21126, 24049, 26450, 24663, 26669, 23539, 24224, 21934, 23851, 22522, 22879, 22530, 24580, 22888, 26452, 24209, 24156, 25044, 10879, 31062, 24461, 24512, 23887, 22719, 22436, 24465, 27205, 21128, 28297, 40514, 23182, 40748, 24230, 23856, 22893, 27957, 22667, 35393, 23890, 35409, 24078, 39765, 24186, 22446, 22364, 28305, 21142, 22887]
29384	[25532, 24278, 21913, 21933, 38583, 24284, 22452, 24542, 22879, 23879, 22952, 21909, 22478, 22445, 21536, 24260, 23154, 24101, 27743, 40518, 24050, 33561, 24147, 33770, 25581]	[23154, 21536, 21913, 24278, 24101, 24050, 24147, 22879, 24260, 33561, 24284, 21933, 24989, 22530, 21934, 21909, 22370, 22376, 24049, 22361, 22952, 24273, 22667, 25581, 34543, 33770, 32719, 21126, 22902, 10879, 27886, 40518, 22478, 22380, 22877, 12190, 21128, 22397, 22903, 23879, 22562, 22366, 22445, 21172, 24230, 22625, 24542, 24106, 22905, 22990, 31798, 22387, 24231, 22652, 23517, 27743, 25532, 24236, 24099, 24488, 22457, 22452, 22919, 21516, 23699, 24489, 22880, 24580, 24965, 24105, 22672, 22882, 24238, 22961, 40654, 17406, 21856, 21860, 24146, 23214, 24158, 39939, 24252, 12186, 38583, 24617, 24561, 24535, 22436, 24129, 28328, 24529, 22929, 24470, 22965, 24712, 21912, 25080, 25006, 23301]
